"cod_pais","pais","dato_pais_grado_3","dato_pais_grado_6","dato_grupo_grado_3","dato_grupo_grado_6","dato_region_grado_3","dato_region_grado_6","letra_magn","letra_ord","materia","nombre_categoria","descripcion_categoria","ej_3grado","ej_6grado","grupo","region"
"mx","M??xico","","21.00","","11.00","","11.16","1","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","Describe diversas manifestaciones de energ??a: movimiento, luz, sonido, calor y electricidad, y sus transformaciones en el entorno.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","","6.00","","5.00","","7.41","1","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","Argumenta el uso de ciertos materiales con base en sus propiedades de dureza, flexibilidad y permeabilidad, con el fin de tomar decisiones sobre cu??l es el m??s adecuado para la satisfacci??n de algunas necesidades.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","","3.20","","15.00","","17.42","1","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Describe los componentes b??sicos del Universo y argumenta la importancia de las aportaciones del desarrollo t??cnico en su conocimiento.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","","8.10","","14.00","","12.78","1","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Explica que los seres vivos y el medio natural han cambiado a trav??s del tiempo, y la importancia de los f??siles en la reconstrucci??n de la vida en el pasado.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","7.22","7.32","2.00","5.00","8.75","9.26","1","A","Escritura","Coherencia y cohesi??n","Caracter??sticas que permiten construir el sentido global del texto, tales como la presencia de una idea central sin ideas inconexas (coherencia) y uso de recursos ling????sticos para mantener las oraciones unidas (cohesi??n).","Empleo de nexos en la escritura de p??rrafos","Nexos para dar coherencia a los textos","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","28.87","25.61","31.00","28.00","29.33","28.82","1","B","Escritura","Conocimiento sobre el c??digo","Conocimiento del sistema alfab??tico, de grafemas (letras) y fonemas (sonidos). Tambi??n considera aspectos caligr??ficos y ortogr??ficos, y relaciones de significado, (sin??nimos y ant??nimos).","Puntuaci??n convencional en la escritura de p??rrafos","Acentos gr??ficos para distinguir palabras que introducen preguntas y uso de acentos diacr??ticos","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","35.05","32.93","24.00","25.00","20.87","23.47","1","C","Escritura","Escritura Diversidad Textual","Escritura de diversos tipos textuales, los que tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n seg??n g??nero (cuento, an??cdota, comic, art??culo, etc.)","Estructura de una nota period??stica","Caracter??sticas y funci??n de los textos instructivos","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","12.37","17.07","19.00","20.00","15.47","15.10","1","D","Escritura","Morfosintaxis","Es lo que se entiende por gram??tica. Comprende la morfolog??a, el estudio de clases de palabras (sustantivo, verbo, etc.) y su flexi??n. Tambi??n considera la sintaxis: funciones que adquieren las palabras en una oraci??n (sujeto, verbo, complementos).","Tiempos y modos verbales empleados para reportar un suceso","Tiempos verbales usados en descripciones y narraciones, para crear sucesi??n y simultaneidad para describir acciones, pensamientos y sentimientos","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","16.49","17.07","23.00","22.00","25.64","23.28","1","E","Escritura","Procesos involucrados en la escritura","Procesos cognitivos involucrados en la producci??n escrita, como la planificaci??n, textualizaci??n, revisi??n y reescritura de un texto, memoria de trabajo. Estos procesos suelen ser recursivos.","Empleo de notas para apoyar la redacci??n de un texto propio","Estrategias para elaborar notas","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","13.33","0.00","23.00","25.00","27.02","22.93","1","A","Lectura","Comprensi??n lectora literal e inferencial","Identificaci??n de informaci??n expl??cita en el texto (comprensi??n literal) e inferencias realizadas para identificar informaci??n sugerida, no expl??cita, en el texto (comprensi??n inferencial).","Significado de met??foras, analog??as y juegos de palabras en descripciones (3?? grado).","No hay ejemplos en el curr??culo de este pa??s.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","20.00","0.00","13.00","4.00","10.70","4.00","1","B","Lectura","Decodificaci??n","Proceso de asociaci??n entre fonemas (sonidos) y grafemas (letras) que permite la lectura de palabras. Abarca conciencia fonol??gica, precisi??n, fluidez y prosodia.","Entonaci??n, ritmo y modulaci??n de la voz en la lectura en voz alta (3?? grado).","No hay ejemplos en el curr??culo de este pa??s.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","33.33","80.00","35.00","39.00","33.70","39.14","1","C","Lectura","Lectura Diversidad Textual","Lectura de diversos tipos y g??neros textuales. Estos tipos textuales y g??neros tienen diferentes prop??sitos comunicativos y formas de organizar la informaci??n (cuento, an??cdota, comic, art??culo, opini??n, etc.).","Estructura de los poemas (versos y estrofas) (3?? grado).","Caracter??sticas del g??nero literario (escenario, estructura, personajes y estilo de los cuentos de misterio y terror) (6?? grado).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","26.67","14.29","24.00","26.00","20.28","19.44","1","D","Lectura","Estrategias de lectura","Estrategias que usa el lector para comprender un texto (de relectura, de monitoreo de la comprensi??n, de anticipaci??n, o hip??tesis acerca del contenido de un texto, etc.).","T??tulos y subt??tulos para anticipar el contenido de un texto (3?? grado).","Estrategias para resolver ambig??edades en preguntas y respuestas","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","6.67","5.71","5.00","6.00","8.28","14.46","1","E","Lectura","Reflexi??n y evaluaci??n","Reflexi??n, valoraci??n y cr??tica del texto por parte del lector. Esto permite identificar el prop??sito comunicativo y puntos de vista del texto, evaluar la funcionalidad de sus elementos formular juicios sobre ??l a nivel de contenido y forma.","Informaci??n relevante sobre un tema","Diferencias y semejanzas en el tratamiento de un mismo tema","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","10.30","7.90","7.00","5.00","9.37","8.99","1","A","Matem??tica","Estad??stica y probabilidad","Lectura e interpretaci??n de datos estad??sticos a partir de su representaci??n en tablas, gr??ficos, pictogramas y diagramas. Habilidad de organizar datos recolectados en tablas, gr??ficos, pictogramas y diagramas.","Representar e interpretar tablas de doble entrada, o pictogramas de datos cuantitativos o cualitativos recolectados en el entorno.","Leer datos contenidos en tablas y gr??ficas circulares, para responder diversos cuestionamientos.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","6.90","15.80","22.00","20.00","20.93","22.56","1","B","Matem??tica","Geometr??a","Conocimiento de las figuras y cuerpos geom??tricos, su caracterizaci??n, clasificaci??n y construcci??n. Capacidad de establecer relaciones entre ellos y el entorno.","Obtener ??ngulos de 9?? y 45??, a trav??s del doblado de papel. Reproducci??n de los ??ngulos en papel.","Elegir un c??digo para comunicar la ubicaci??n de objetos en una cuadr??cula.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","13.80","18.40","25.00","20.00","21.71","18.19","1","C","Matem??tica","Magnitudes y medidas","Conocimiento de distintas magnitudes, y de sus distintas unidades de medidas. Capacidad de realizar conversiones y de utilizarlas de acuerdo al contexto.Conocimiento y uso adecuado de distintos instrumentos de medici??n.","Comparar por tanteo, del peso de dos objetos y comprobaci??n en una balanza de platillos.","Relacionar entre unidades del Sistema Internacional de Medidas y las unidades m??s comunes del Sistema Ingl??s","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","62.10","55.30","42.00","51.00","43.17","46.66","1","D","Matem??tica","N??mero y operaciones","Conocimiento de los conjuntos de los n??meros naturales y de los n??meros racionales positivos. C??lculo de las operaciones de adici??n, sustracci??n, multiplicaci??n y divisi??n en esos conjuntos; aplicaci??n de sus propiedades y relaciones.","Relacionar la escritura de los n??meros con cifras y su nombre, a trav??s de su descomposici??n aditiva.","Calcular el tanto por ciento de cantidades mediante diversos procedimientos (aplicaci??n de la correspondencia ???por cada 1, n???, aplicaci??n de una fracci??n com??n o decimal, uso de 1% como base).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"mx","M??xico","6.90","2.60","4.00","3.00","4.82","3.61","1","E","Matem??tica","Patrones y ??lgebra","Capacidad de identificar, completar y construir regularidades num??ricas y gr??ficas a partir de objetos del entorno, figuras geom??tricas y secuencias num??ricas. Conocimiento para plantear y resolver ecuaciones simples de una variable.","Identificar la regularidad en sucesiones con n??meros, ascendentes o descendentes, con progresi??n aritm??tica para continuar la sucesi??n o encontrar t??rminos faltantes.","Identificar y aplicar la regularidad de sucesiones con figuras, que tengan progresi??n aritm??tica o geom??trica, as?? como sucesiones especiales.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","14.60","","17.00","","16.51","1","A","Ciencias","Ciencia, tecnolog??a y sociedad","Refiere a la ciencia y la tecnolog??a como construcciones humanas influenciadas por el contexto sociocultural, pol??tico y econ??mico. Incluye temas relativos al impacto de la ciencia y la tecnolog??a en la salud y en el medio ambiente.","","Explica el origen de los alimentos transg??nicos y su impacto en la salud y el medio ambiente.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","22.90","","29.00","","22.54","1","B","Ciencias","Cuerpo humano y salud","Conocimiento parcial del cuerpo humano, y comprensi??n de aspectos vinculados a su desarrollo, crecimiento y equilibrio; estructuras y funciones de los sistemas de ??rganos; conocimiento sobre la importancia de la salud para el bienestar general.","","Analiza las enfermedades que afectan al sistema nervioso y practica medidas de higiene para mantenerse sano.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","10.40","","10.00","","12.19","1","C","Ciencias","Ecolog??a y medioambiente","Nociones y conceptos relativos a la biodiversidad, ecosistema y equilibrio ecol??gico en relaci??n con los recursos naturales y su importancia para la vida en el planeta, adem??s de la noci??n de cadena tr??fica, su din??mica general y relevancia.","","Ecosistema; Relaci??n entre los seres vivos; Intraespec??ficas; Manadas; Bandadas; Card??menes o bancos; Colonias (hormigas); Enjambres (abejas).","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","14.60","","11.00","","11.16","1","D","Ciencias","La energ??a y sus manifestaciones","Conocimientos de la noci??n de energ??a. Incluye el calor como una transferencia de energ??a; manifestaciones de energ??a en el planeta; y la noci??n de fuerza.","","Identifica las diferentes formas en que se manifiesta la energ??a y sus diversas utilidades pr??cticas en la vida.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","0.00","","5.00","","7.41","1","E","Ciencias","La materia y sus transformaciones","Conocimientos de la estructura at??mica y molecular y algunos estados de agregaci??n.Clasificaci??n de los materiales en sustancias puras o mezclas, y descripci??n de algunos m??todos de separaci??n.","","No hay ejemplos en el curr??culo de este pa??s.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","22.90","","15.00","","17.42","1","F","Ciencias","La tierra y el universo","Conocimiento de las capas de la Tierra, su composici??n y din??mica; movimientos ???externos??? del planeta; fen??menos naturales Incluye la noci??n de Sistema Solar; el conocimiento de los planetas y de la Luna.","","Explica algunas teor??as acerca del origen del Universo.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
"ni","Nicaragua","","14.60","","14.00","","12.78","1","G","Ciencias","Seres vivos","Conocimiento sobre el ciclo de vida en los seres vivos, as?? como la noci??n de c??lula, particularmente, de su estructura y funci??n en los seres vivos.","","Describe caracter??sticas, formas de reproducci??n, clasificaci??n, importancia y medidas de protecci??n de la plantas gimnospermas.","Centroam??rica, M??xico y el Caribe","Am??rica Latina y el Caribe"
